,polarity,user,text
335,0,EricaLeigh777,@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos. 
336,0,hellostaci,@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself. 
337,0,alohasassy,just got home from watching Michigan State get tromped!   
338,0,diet_lard,"Oh jew-bus! Two years worth of classes' work is ALOT to organize &gt;_&lt; i'm not finishing tonight, it's not possible...my bones ache "
339,0,aeoth,"@griffmiester no exchanging for me, my laptop hasn't arrived "
340,0,nicolegreen,@hyperbets i hope this doesn't last too long.  i feel miserable!
341,0,jcphoto,@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...
342,0,Kevin_Lately,@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down 
343,0,suze2000,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!
344,0,paulmoreton1978,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah "
345,0,Day_Zee,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week 
346,0,AnimePlanet,"@otakusecret my reaction too  whoa, didn't see that coming"
347,0,oup,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! "
348,0,aileen2u2,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry "
349,0,remzology,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. 
350,0,abean2007,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it 
351,0,Sheezy3380,New Testament Test at 9:30 am   
352,0,edlimagno,@ScoutBuck tons no hay Troll? ahhhh 
353,0,tracious,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! 
354,0,Mowgli3,"http://twitpic.com/2y2yi - I love you, Buck. "
355,0,cescajo,last one!!! but still not done!!! 
356,0,brookes4402,homework.... 
357,0,SullieSullivan,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby 
358,0,LaurelieSunny,Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots 
359,0,bonerjamz,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?
360,0,jiriteach,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and "
361,0,gildardomunoz,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!"
362,0,Arneenxx,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago
363,0,thegeach,feeling down 
364,0,SummerJSanders,@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke 
365,0,bsbnumber1fan,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart."
366,0,veronica78, wonder if Jon lost the net
367,0,raymondroman,Wow. The most depressing thing in the world is losing a video that you've created in a matter of seconds.  #FML
368,0,KishoreK,@nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock 
369,0,julez4,@Poohpot lmao im sorry poohpot i ate it all! 
370,0,aeoth,Any chance  Softbelly (for @MTUB) isn't loud? 
371,0,cristiana346,Time to move my posterior  and lose some fat. My articulation are creaking so no more running  but I锟絤 drool for some swimming
372,0,smileygab,listening to nathan cry.... 
373,0,kyljadeee,today sucked. I'm gonna die without chris and callum!  wahhh!
374,0,mementototem,"STOU site not update, no info about 2/2552 exam, and open course, I must wait for mail notices and doc. um... "
375,0,jcknox80,@ohsbrat30...I'm sorry. I'm feeling kinda yucky myself. 5am is going to come too quick 
376,0,scrappysgirl,is in love with scrappy and is missin him already 
377,0,lindilej,wants to hear @seblefebvre 's song but myspace is messing with me 
378,0,ArtyGreig,Bad news was Dad has cancer and is dying   Good news new business started and  I am now a life coach practising holistic weight management
379,0,collegepolitico,@duchess_rebecca Man... intervention is soo sad 
380,0,vmethod,HELP! I need a new boyfriend... I'm stuck in a rut 
381,0,ForeverYours__,I feel like a complete idiot. I'm the only one who doesn't get how this shit works  help me 
382,0,SuperSteff,Saw an ad on Craigslist for a casting call for a female host on G4. I was totally psyched! But realized it was a hoax 
383,0,LAbite,Pepperoni rolls in L.A.?: I called Valentino's - they said that they had sausage rolls but no pepperoni rolls  http://tinyurl.com/cec5ka
384,0,satori,"@soillodge yes, it will be. it's only Monday "
385,0,InaVill,i want the new GG episode already 
386,0,chordsontheline,I miss watching Rocko's Modern Life. 
387,0,aficure,RIP Sandra....its so sad    how can someone do something like that??
388,0,Jesilynj,Keeping my fingers crossed for my buddy    He is not feeling well.
389,0,cristinesantos,Wait should I eat?? Or be skinny for vegas!! I'm hungry! 
390,0,marodi,"@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... "
391,0,jeanyah,"@benackerman BTW my iPhone is acting funny, dying quickly and freezing and BS.  I'm not admitting anything, just sayin "
392,0,Mati_UOIT,Sitting here wondering why &quot;ED&quot; still has such a strong hold on me 
393,0,livetosingxo,@bananaface IM SORRY I GOT YOU SICK.  lol. going to bed too. NIGHT!
394,0,simaino,"@carolrainbow no Internet at home, have to drive into Ox to use Internet because of builders! "
395,0,Meg_Andruschak,@Steve_Buscemi the weather in Canada is freezing 
396,0,Amilliemills,twiggassssssss I been out of range all day  I'm back now and hopefully for good.
397,0,KimberlyKane,@danadearmond 
398,0,missolivee,anyone who reads this pray for my Grandma. She's in pain 
399,0,nssmom,"#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  "
400,0,qsexy,"Home from Franklin street, I almost jumped over a fire. Someone kicked it before I could.  Jenny lost her shoe."
401,0,anaxxx04,@johnnybeane hey! you just changed your default. 
402,0,yaaritemuna,Finally gave in and was bored enough to start this thing. I think the 140 is going to be a problem for me tho.  its like a myspace status.
403,0,silverytides,"@ellievolia If oooonly we were really so lucky, eh? And awh  Definitely too early for work."
404,0,valthatgal,buttload of homework! 
405,0,f8al,needs another copy of visual studio 2008 
406,0,lizziehalfpenny,"why to we, the only school in the world, be in this week.My school is silly  anyway... look on the bright side. When i'm off, u will be in"
407,0,Daniiej,omg i've an economics test. and i dont know all the things i have to know and omg im gonna fail 
408,0,LaTtEX,"@robcthegeek Once upon a time Hundred Islands was the pride of Philippine tourism, but coral/clam/rare fish poaching did it in. Kinda sad "
409,0,wireandroses,"@Henkuyinepu yeah, apparently i have really bad taste "
410,0,EricaLeigh777,@hummiemd I KNOW! I was really surprised since everyone recommends them on youtube.  I have to call them tomorrow and figure it all out.
411,0,dini123,Waiting at the airport for my ride while I get harassed by 2 men trying to sell me ugly hats.. Why me?!  I just want to sleep..
412,0,danadearmond,i left my IDs at the location and now i can not go out to bars  FUCKKKKKKKKKKKKK
413,0,digitales,@celycarmo i'm sorry I don't understand your last comment 
414,0,_emmajane_,@OfficialRandL when is the announcement? i stayed up late last night 
415,0,nchokkan,"@KishoreK this is strange, illegal torrents avlbl everywhere, legal DVD not in stock  What do I do now???"
416,0,dmjc,ITS NOT ENOUGH TO SAY THAT IMISS U 
417,0,FuzzyPandaButt,This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS 
418,0,VictoriaBahar,"@RandomlyNat Jeez, I was just trying to help  Haha."
419,0,beccaomgz,@SupaMagg that happened to me saturday night. along with my glittery green lighter! 
420,0,Sarinluck,trying to reduce the number of cigarettes in each day! 
421,0,Kayla_Ann09,yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to 
422,0,AimeePonticello,gotta do my cooking assignment  its too hard
423,0,jkenneth,"@treesahquiche okay, about the applepears, I've talked to a few people and they've ALL had them before. No one ever told me, never "
424,0,Lindsey_,"@jennifermf I know!  I'm a night owl by nature, hahaha Am I a time zone behind you? It's almost 1 here"
425,0,TidyCat,@mamasvan lol - nope! but i did have complete #camerafail 
426,0,FaithfulChosen,@maxime68 @megelder But! I'm useless if I don't sleep  It's not fair! I want all the fun as well!!!
427,0,sthrn_belle,My Pookie has a UTI.  I have to be Nurse Gabbie and get him back to 100%!!! No more sodas!!!!!!!!!!!!!!
428,0,Jeffficus,@jillianfish tweet something damn it!  and hang out with me please? 
429,0,jtmal0723,@anistorm 
430,0,ubecupcake,"I'm SO behind in video games, and everything for that matter. I'm yesterday's news "
431,0,Properteacup,"@sleep_til_noon I did, it was the only one left but I got tempted and ate it soon as I got home  I had a chocolate velvet &amp; ate d mocha"
432,0,aerlyne,Is stressing out because my blackberry keeps flashing a red alert status for no reason!! Its faking me out and I hate it!!! 
433,0,cinnayum,http://twitpic.com/2y34e - I wanna wear my Doc Martens out! Haven't worn them since December. 
434,0,Bunkermeister,When to the shoe repair shop and the guy could not find my shoes!  So I have to go back and see if he can find them in a couple days. 
435,0,ScullyorSuz,@B_Barnett I did not really see that coming 
436,0,xmattxwalkerx,"just woke up from the most vivid, sketchy, not-cool dreams of my life. time to stare at the wall with the lights on. "
437,0,bnycastro,it'll take 3 days for my sister to get her passport 
438,0,chann16,@nicolerichie OH MY YES!! i miss 
439,0,xll00llx,Uh oh... I think I am getting sick 
440,0,FlyRice,Good GOD they ruined my belly button!!!  
441,0,ashleyjanne,Watching Who Framed Roger Rabbit. Makes me miss Toon Town. 
442,0,br3nda,"@akianz renting.. but very cheap renting, and awesome house. We had 3 buying attempts fall through "
443,0,aisyahsamsudin,running nose + spinning head = not a good combination for a meeting! 
444,0,IGetsBusy514,@EazyDoesIt87 NEGATIVE.. you lost my vote of confidence 
445,0,ElliotTucker,Nasty budget due and my iphone is being sent to Apple today. 
446,0,aragorn_elessar,@Sofii_Noel that锟絪 bad 
447,0,kailashvasupati,"Dammit, episode 3 of Kings won't play for some reason  stopped in the middle now won't do anything"
448,0,TK04,I'm so upset that I missed my chat and quiz online because my free internet has ceased 
449,0,missria,can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!! 
450,0,FuhQ,Car show season has started without me 
451,0,brivonboo,my throat is raw. 
452,0,leamonet,@KevChoice I just don't get it. What in a persons mind could even have them on some ish like this???  My prayers are with her fam for real
453,0,sonnyjohl,@frago I hate you. I didn't need to see that. I need to call my therapist now. 
454,0,JRDM,Twilight didn't come yesterday  fingers crossed for today
455,0,latoyanlegania,@NileLegania glad I was able help you feel better. I hate to see you sick  Love you!
456,0,calliott,is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for 
457,0,you_undaft_cow,"You know, I was thinking... I need money "
458,0,diver,omg..its jst teusday 
459,0,toritor11,@ddlovato @David_Henrie ummmmm i cant find it. 
460,0,SHARisDOPE,Just heard that they found Sandra Cantu... She was only 8 yrs old 
461,0,auntynessanoo,@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again...
462,0,linnix,@AmaNorris wow that last tweet made me seem like a giant sexist...sorry about that 
463,0,zeegirl602,"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! "
464,0,Glycel,stuck at home 
465,0,sweisbrot,@nomadicmatt mine is 1/10  how do you get it up?
466,0,sunshinegarma,Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! 
467,0,TradingGoddess,"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  "
468,0,robbiebrown,"Heading to Altrincham, again! Out of hours install "
469,0,GemDoughnut,MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx
470,0,glorysevenfold,@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!
471,0,enfox,@lauredhel  What happened?
472,0,calee01,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue "
473,0,utehbaik,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone"
